factura,fecha,fecha de entrega,productCode,producto,categoria,precio compra,precio,cantidad,status,customerNumber,cliente,ciudad,pais,employeeNumber,vendedor
10180,2003-11-11,2003-11-14,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,76.56,29,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,68.99,99.91,42,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,164.61,41,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S12_2823,2002 Suzuki XREO,Motorcycles,66.27,131.04,40,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,48.46,25,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S18_3782,1957 Vespa GS150,Motorcycles,32.95,59.06,21,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S18_4721,1957 Corvette Convertible,Classic Cars,69.93,147.31,44,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S24_1578,1997 BMW R 1100 S,Motorcycles,60.86,98.05,48,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,37.32,61.7,28,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S24_2360,1982 Ducati 900 Monster,Motorcycles,47.1,60.95,35,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S24_4620,1961 Chevrolet Impala,Classic Cars,32.33,68.71,28,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S32_2206,1982 Ducati 996 R,Motorcycles,24.14,33.39,34,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,102.05,22,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10180,2003-11-11,2003-11-14,S50_4713,2002 Yamaha YZR M1,Motorcycles,34.17,74.85,21,Shipped,171,Daedalus Designs Imports,Lille,France,1370,Gerard Hernandez
10181,2003-11-12,2003-11-15,S12_1099,1968 Ford Mustang,Classic Cars,95.34,155.66,27,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S12_3380,1968 Dodge Charger,Classic Cars,75.16,113.92,28,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,31.92,67.03,20,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S12_4675,1969 Dodge Charger,Classic Cars,58.73,107.1,36,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_1129,1993 Mazda RX-7,Classic Cars,83.51,124.56,44,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,124.44,42,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,53.9,74.69,22,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_1984,1995 Honda Civic,Classic Cars,93.89,129.45,21,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,130.68,27,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,147.33,45,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_3278,1969 Dodge Super Bee,Classic Cars,49.05,73.17,30,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_3482,1976 Ford Gran Torino,Classic Cars,73.49,120.53,22,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,137.04,39,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,45.28,34,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S24_2972,1982 Lamborghini Diablo,Classic Cars,16.24,32.85,37,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S24_3371,1971 Alpine Renault 1600s,Classic Cars,38.58,54.49,23,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10181,2003-11-12,2003-11-15,S24_3856,1956 Porsche 356A Coupe,Classic Cars,98.3,122.17,25,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10182,2003-11-12,2003-11-18,S18_1342,1937 Lincoln Berline,Vintage Cars,60.62,83.22,25,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,44.21,32,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_1749,1917 Grand Touring Sedan,Vintage Cars,86.7,159.8,44,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_2248,1911 Ford Town Car,Vintage Cars,33.3,54.49,38,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,58.48,105.52,20,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,72.56,135.0,21,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_3320,1917 Maxwell Touring Car,Vintage Cars,57.54,86.31,33,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,88.35,36,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S18_4933,1957 Ford Thunderbird,Classic Cars,34.21,61.29,44,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,49.24,63.2,47,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,31.86,39,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,39.87,31,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_2766,1949 Jaguar XK 120,Classic Cars,47.25,87.24,36,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_2887,1952 Citroen-15CV,Classic Cars,72.82,116.27,20,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,50.51,73.62,33,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_3432,2002 Chevy Corvette,Classic Cars,62.11,95.3,49,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10182,2003-11-12,2003-11-18,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,34.88,23,Shipped,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10183,2003-11-13,2003-11-15,S10_1949,1952 Alpine Renault 1300,Classic Cars,98.58,180.01,23,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S10_4962,1962 LanciaA Delta 16V,Classic Cars,103.42,127.06,28,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S12_1666,1958 Setra Bus,Trucks and Buses,77.9,114.8,41,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,58.33,108.5,21,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_2949,1913 Ford Model T Speedster,Vintage Cars,60.78,91.18,37,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_2957,1934 Ford V8 Coupe,Vintage Cars,34.35,51.22,39,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,60.74,90.06,22,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_4600,1940s Ford truck,Trucks and Buses,84.76,118.66,21,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S18_4668,1939 Cadillac Limousine,Vintage Cars,23.14,42.26,40,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S24_4258,1936 Chrysler Airflow,Vintage Cars,57.46,81.81,47,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,52.36,49,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10183,2003-11-13,2003-11-15,S700_2824,1982 Camaro Z28,Classic Cars,46.53,85.98,23,Shipped,339,"Classic Gift Ideas, Inc",Philadelphia,USA,1188,Julie Firrelli
10184,2003-11-14,2003-11-20,S12_4473,1957 Chevy Pickup,Trucks and Buses,55.7,105.47,37,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,145.72,46,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,74.86,119.05,46,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S18_2432,1926 Ford Fire Engine,Trucks and Buses,24.92,60.77,44,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,165.95,28,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S24_1444,1970 Dodge Coronet,Classic Cars,32.37,57.22,31,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,61.34,117.57,24,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,30.06,42,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,114.73,49,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,53.93,84.75,46,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,52.49,33,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,26.72,59.03,48,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10184,2003-11-14,2003-11-20,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,92.6,45,Shipped,484,"Iberia Gift Imports, Corp.",Sevilla,Spain,1702,Martin Gerard
10185,2003-11-14,2003-11-20,S12_1108,2001 Ferrari Enzo,Classic Cars,95.59,195.33,21,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S12_3148,1969 Corvair Monza,Classic Cars,89.14,146.55,33,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S12_3891,1969 Ford Falcon,Classic Cars,83.05,147.07,43,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S18_3140,1903 Ford Model A,Vintage Cars,68.3,124.3,28,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S18_3259,Collectable Wooden Train,Trains,67.56,94.79,49,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S18_4027,1970 Triumph Spitfire,Classic Cars,91.92,127.82,39,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S18_4522,1904 Buick Runabout,Vintage Cars,52.66,87.77,47,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S24_2011,18th century schooner,Ships,82.34,105.69,30,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,83.2,33,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S50_1514,1962 City of Detroit Streetcar,Trains,37.49,46.86,20,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S700_1138,The Schooner Bluenose,Ships,34.0,64.67,21,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S700_1938,The Mayflower,Ships,43.3,79.68,30,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S700_2610,The USS Constitution Ship,Ships,33.97,61.44,39,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S700_3505,The Titanic,Ships,51.09,99.17,37,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S700_3962,The Queen Mary,Ships,53.63,93.35,22,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10185,2003-11-14,2003-11-20,S72_3212,Pont Yacht,Ships,33.3,47.5,28,Shipped,320,Mini Creations Ltd.,New Bedford,USA,1188,Julie Firrelli
10186,2003-11-14,2003-11-18,S10_4757,1972 Alfa Romeo GTA,Classic Cars,85.68,108.8,26,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S18_1662,1980s Black Hawk Helicopter,Planes,77.27,137.19,32,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S18_3029,1999 Yamaha Speed Boat,Ships,51.61,73.12,32,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,98.46,46,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S24_2841,1900s Vintage Bi-Plane,Planes,34.25,60.29,22,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S24_3420,1937 Horch 930V Limousine,Vintage Cars,26.3,59.83,21,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,48.64,68.77,36,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S700_2047,HMS Bounty,Ships,39.83,80.56,24,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10186,2003-11-14,2003-11-18,S72_1253,Boeing X-32A JSF,Planes,32.77,42.71,28,Shipped,489,"Double Decker Gift Stores, Ltd",London,UK,1501,Larry Bott
10187,2003-11-15,2003-11-16,S18_2581,P-51-D Mustang,Planes,49.0,70.12,45,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S24_1785,1928 British Royal Navy Airplane,Planes,66.74,96.29,46,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S24_3949,Corsair F4U ( Bird Cage),Planes,29.34,55.96,43,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S24_4278,1900s Vintage Tri-Plane,Planes,36.23,64.48,33,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,61.22,31,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,27.06,39.71,41,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S700_1691,American Airlines: B767-300,Planes,51.15,84.95,34,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S700_2466,America West Airlines B757-200,Planes,68.8,95.73,44,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S700_3167,F/A 18 Hornet 1/72,Planes,54.4,72.0,34,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10187,2003-11-15,2003-11-16,S700_4002,American Airlines: MD-11S,Planes,36.27,70.33,44,Shipped,211,"King Kong Collectables, Co.",Central Hong Kong,Hong Kong,1621,Mami Nishi
10188,2003-11-18,2003-11-24,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,95.7,48,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,68.99,111.8,38,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,182.04,45,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,52.09,32,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S24_1578,1997 BMW R 1100 S,Motorcycles,60.86,95.8,25,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,37.32,61.7,40,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S32_1374,1997 BMW F650 ST,Motorcycles,66.92,81.91,44,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10188,2003-11-18,2003-11-24,S700_2834,ATA: B757-300,Planes,59.33,96.11,29,Shipped,167,Herkku Gifts,Bergen,Norway,1504,Barry Jones
10189,2003-11-18,2003-11-24,S12_2823,2002 Suzuki XREO,Motorcycles,66.27,138.57,28,Shipped,205,Toys4GrownUps.com,Pasadena,USA,1166,Leslie Thompson
10190,2003-11-19,2003-11-20,S24_2360,1982 Ducati 900 Monster,Motorcycles,47.1,58.87,42,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10190,2003-11-19,2003-11-20,S32_2206,1982 Ducati 996 R,Motorcycles,24.14,38.62,46,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10190,2003-11-19,2003-11-20,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,89.8,42,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10190,2003-11-19,2003-11-20,S50_4713,2002 Yamaha YZR M1,Motorcycles,34.17,67.53,40,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10191,2003-11-20,2003-11-24,S12_1099,1968 Ford Mustang,Classic Cars,95.34,155.66,21,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S12_3380,1968 Dodge Charger,Classic Cars,75.16,104.52,40,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,31.92,70.22,30,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S18_3278,1969 Dodge Super Bee,Classic Cars,49.05,75.59,36,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S18_3482,1976 Ford Gran Torino,Classic Cars,73.49,119.06,23,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S18_3782,1957 Vespa GS150,Motorcycles,32.95,60.93,43,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S18_4721,1957 Corvette Convertible,Classic Cars,69.93,136.9,32,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S24_3371,1971 Alpine Renault 1600s,Classic Cars,38.58,53.27,48,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10191,2003-11-20,2003-11-24,S24_4620,1961 Chevrolet Impala,Classic Cars,32.33,77.61,44,Shipped,259,"Toms Spezialitäten, Ltd",Köln,Germany,1504,Barry Jones
10192,2003-11-20,2003-11-25,S12_4675,1969 Dodge Charger,Classic Cars,58.73,99.04,27,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_1129,1993 Mazda RX-7,Classic Cars,83.51,140.12,22,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,100.8,29,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,53.9,70.84,45,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_1984,1995 Honda Civic,Classic Cars,93.89,128.03,47,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,110.88,38,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,137.17,26,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
10192,2003-11-20,2003-11-25,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,125.74,45,Shipped,363,Online Diecast Creations Co.,Nashua,USA,1216,Steve Patterson
